feedback_id,customer_id,rating,comments,submitted_at
8162,5689,1,Excellent,2023-02-17
295,3407,3,Great,2021-07-05
1257,7065,,Bad,2022-10-29
14936,5178,2,Poor,2024-12-15
2558,9484,5,Bad,2020-12-25
3719,32,4,Bad,2024-10-09
13799,6554,3,Great,2021-12-14
18395,2479,,,2022-09-17
9219,1962,4,Bad,2024-05-03
7918,5721,4,Great,2023-08-14
19369,4318,2,Average,2023-02-18
9977,6195,3,Poor,2020-11-10
3071,4905,4,Bad,2021-06-02
3106,8897,2,Bad,2023-04-08
19593,5985,1,Average,2021-03-17
18862,4991,1,Average,2020-08-23
5312,2507,4,Excellent,2021-11-25
4588,6741,4,,2024-09-28
2743,3112,4,Average,2023-06-21
11665,3026,5,,2021-12-26
1767,5285,2,Bad,2023-07-07
19409,6482,3,Bad,2024-06-29
10284,1429,4,Poor,2024-09-29
2587,4136,2,Poor,2022-07-31
3245,9246,3,Great,2021-12-30
9295,4393,4,Great,2023-06-25
7246,6991,5,Great,2020-01-15
8799,7907,3,Great,2024-11-25
8251,6876,4,Average,2024-08-24
17525,9476,2,Great,2021-10-22
3382,1948,5,Bad,2022-03-12
18846,606,4,Bad,2024-07-23
16904,6576,5,Great,2024-01-17
2790,9529,4,Average,2021-07-15
16702,2937,5,Average,2022-01-10
15848,2779,1,Average,2021-03-07
5580,5648,3,Average,2023-09-11
8987,4960,1,Great,2020-07-09
13482,7076,4,Excellent,2022-06-12
11417,1935,4,Average,2022-07-25
13147,2707,5,Average,2022-09-08
7349,730,3,Bad,2024-10-04
19019,9182,1,Average,2022-02-01
4230,6295,1,Poor,2024-07-16
1237,463,5,Poor,2020-02-24
4791,11,4,Bad,2020-10-05
563,6571,5,Poor,2020-01-06
5339,6997,4,Excellent,2020-05-08
7174,7040,5,Excellent,2022-02-19
16187,4135,1,Average,2021-06-17
808,8783,3,Bad,2020-04-13
1957,9681,3,Average,2023-05-24
17853,5081,5,Bad,2021-07-25
19609,3224,4,Bad,2021-10-15
4722,941,5,Excellent,2024-06-29
17263,3364,4,Poor,2023-11-23
15404,6660,5,Great,2022-07-25
7170,4801,1,Excellent,2024-06-03
9374,614,2,Excellent,2022-08-19
314,5003,,Average,2024-03-12
7234,5785,5,Poor,2023-09-29
5155,3954,5,Bad,2021-02-09
5835,2612,4,Average,2022-03-24
19892,8902,3,Poor,2020-03-14
322,7894,2,Average,2023-11-16
9221,1807,3,Poor,2024-02-17
4656,1654,4,Bad,2022-05-10
6407,1469,4,,2023-04-18
17834,289,4,Excellent,2022-03-08
1503,6993,5,Great,2024-02-08
2720,1405,2,Poor,2024-08-25
8798,2444,5,Bad,2024-11-24
14154,2046,5,Excellent,2023-04-26
12369,4383,4,Bad,2020-12-19
10784,2594,,Poor,2023-06-09
9204,5734,2,Poor,2021-01-05
12152,4034,5,Bad,2021-07-18
17324,7547,4,Average,2020-10-19
18266,7199,2,Poor,2020-11-22
10299,4394,4,Excellent,2020-06-11
9222,9486,4,Great,2023-12-09
18494,2748,3,Poor,2020-08-04
7810,5599,4,Average,2020-03-19
4495,5345,2,,2023-10-10
10507,3511,1,Poor,2023-10-20
581,1059,4,Bad,2020-02-02
1504,4741,4,,2021-07-22
18000,947,5,Poor,2022-11-04
7029,8935,3,Poor,2020-10-09
16310,1396,2,Great,2022-06-29
11885,4442,5,Excellent,2020-03-14
13421,9560,4,Average,2023-06-06
14264,2244,1,Excellent,2023-04-30
2612,1655,1,Bad,2023-01-20
11470,3921,2,Bad,2021-11-17
13222,2576,4,Bad,2020-04-18
17562,2677,3,Poor,2021-04-16
13779,2452,3,,2022-03-16
6457,5492,2,Poor,2020-09-18
9936,107,4,,2024-11-27
13920,6588,1,Poor,2020-10-03
16096,1321,1,Excellent,2024-12-23
5160,1409,5,Great,2024-04-10
1351,3460,3,Excellent,2021-11-07
6145,5430,,,2021-02-06
18835,8160,2,Great,2022-07-14
12987,6856,5,Excellent,2021-03-05
3185,1218,4,Great,2021-08-13
15899,5870,4,Poor,2020-12-24
9993,6808,3,Average,2024-01-27
9605,8255,2,Great,2023-08-05
9519,2318,3,Excellent,2024-03-15
5035,4021,3,Average,2020-07-02
12091,9388,4,Bad,2024-06-16
5552,1707,3,Poor,2021-07-07
250,1153,4,Great,2021-05-04
18953,4982,4,Poor,2022-08-22
4807,2401,5,Great,2021-10-09
8813,8832,5,Bad,2024-01-19
14618,6795,1,Bad,2020-10-01
396,8953,2,Great,2021-12-20
985,7247,,Excellent,2020-07-14
13930,1244,3,,2023-12-08
16777,3159,4,Great,2021-05-05
402,6985,4,Excellent,2023-10-07
17431,2452,1,Bad,2023-09-13
12985,4213,2,Great,2020-12-07
94,2550,2,,2021-04-17
12950,7825,5,,2022-09-21
13726,8127,4,Excellent,2023-10-20
6675,9807,3,Great,2024-06-25
3297,6318,4,Bad,2023-07-10
4756,7274,3,Bad,2023-06-29
10843,9313,2,Poor,2021-10-22
19668,6622,4,,2021-12-14
4070,3920,2,Poor,2022-01-01
4110,8740,4,Great,2024-06-03
10292,9829,1,Average,2022-11-03
18340,2609,5,Excellent,2024-10-06
4249,1446,3,Poor,2023-02-02
18984,3800,3,Great,2024-03-15
6445,9541,5,,2022-12-20
6933,4977,4,,2024-03-26
3183,9685,2,Great,2022-12-04
8759,7523,5,Average,2022-08-07
9597,2057,4,Poor,2023-07-13
19300,3053,5,Excellent,2021-10-06
10083,8897,1,Average,2020-06-22
9723,2334,2,,2024-11-17
2943,9143,2,Great,2022-10-27
3963,1826,5,Bad,2024-04-24
7302,2388,5,Bad,2023-02-27
12599,4975,3,,2024-07-21
1496,6963,5,,2020-02-02
6882,186,5,Great,2022-10-06
12827,1255,4,Average,2022-03-26
5505,3609,4,Excellent,2023-03-26
10980,5259,4,Average,2021-10-13
5024,882,1,Bad,2024-09-06
19179,776,5,Great,2023-08-25
11758,7963,3,Average,2022-10-26
9521,4286,1,,2024-02-18
11221,1608,5,,2020-07-01
229,8545,1,Excellent,2020-12-25
18781,1097,1,Average,2023-12-22
2473,7030,2,Excellent,2024-02-10
6206,4118,3,,2024-10-25
12614,713,5,Bad,2022-11-08
777,8223,5,Poor,2023-12-16
11185,3362,1,Poor,2021-11-10
120,2884,3,Excellent,2022-11-29
9022,1461,2,Average,2023-05-18
4154,4150,5,Average,2023-05-21
8555,4467,4,Excellent,2020-12-15
3377,3654,3,Excellent,2020-02-20
2254,97,4,Average,2020-06-06
477,9077,4,Average,2024-02-24
876,8722,4,,2022-04-21
1474,3720,4,,2020-06-10
4362,8032,1,Great,2022-06-02
12223,6462,4,,2022-02-09
10303,7219,4,Excellent,2023-08-02
16403,6431,3,Bad,2024-09-02
15593,4746,3,Poor,2021-11-18
19438,3668,4,,2020-10-03
5556,5411,4,Poor,2024-01-14
967,413,,Average,2024-01-23
4205,8113,3,Poor,2022-12-31
9235,9247,5,Bad,2024-01-21
10108,9064,4,,2024-01-04
1947,7138,5,Great,2022-07-05
18317,1506,1,Great,2021-01-21
3147,96,3,Great,2023-08-06
7867,225,4,,2022-01-28
15495,9765,4,Great,2021-04-30
14542,4831,4,Poor,2023-09-04
5356,7452,2,Average,2021-08-25
2000,1702,4,Average,2021-06-02
17853,3820,2,,2021-01-17
2745,8330,4,Bad,2022-01-18
6270,2376,3,Bad,2021-07-31
6444,4691,4,Great,2020-09-15
16368,4636,1,,2021-05-18
9916,3781,4,Excellent,2022-05-14
3983,2682,3,Poor,2024-04-20
10656,9730,5,,2022-10-17
7258,6226,4,Bad,2022-07-07
10520,9058,2,Great,2021-06-10
15592,8590,5,,2022-03-24
4184,8184,2,Great,2021-07-08
7920,4810,5,Poor,2024-05-10
1833,2406,3,Excellent,2023-08-18
3231,181,3,,2022-04-05
10532,5635,1,Average,2024-12-08
4047,9352,5,Poor,2020-10-06
830,5385,5,Excellent,2021-01-29
337,203,4,Bad,2022-05-02
15137,4880,4,Excellent,2023-03-08
5072,5602,5,Poor,2022-02-15
6932,6431,4,Poor,2022-05-14
12485,1121,2,Average,2021-06-18
6661,3959,4,Average,2022-02-15
19151,94,5,Poor,2024-08-12
10640,5415,3,Average,2021-08-13
3373,9232,4,Poor,2020-04-26
4174,474,3,Excellent,2020-02-12
14196,7104,3,,2021-11-06
11221,5580,3,Average,2024-05-04
1439,211,4,Poor,2022-11-10
17565,6703,3,Bad,2024-06-20
16628,2491,3,Average,2020-07-13
3268,8291,3,,2020-11-19
8922,8213,5,Bad,2020-10-24
2588,7349,2,Average,2023-12-09
5309,5967,4,,2022-02-27
19140,6838,3,Excellent,2023-03-14
17186,561,4,Average,2023-03-24
8060,7568,4,Average,2020-05-21
15825,3344,4,Great,2022-02-12
14566,108,3,Bad,2022-04-28
16682,4932,4,Average,2023-12-21
19812,5797,3,,2022-10-22
10320,2072,1,Excellent,2021-06-11
4128,2824,4,Excellent,2022-04-19
9401,1772,3,Great,2022-12-02
1824,2501,2,,2020-06-05
4912,9835,4,Bad,2021-02-09
17294,2163,2,Average,2023-07-24
18989,6538,4,Great,2021-04-19
8140,952,4,Poor,2024-08-27
4060,2668,4,Excellent,2022-04-13
12724,9801,5,Great,2023-05-26
11337,2644,1,Bad,2020-07-21
17780,3174,5,Average,2020-04-02
11340,5840,2,Bad,2024-10-05
2147,4342,4,Excellent,2020-12-07
9228,811,3,Great,2023-04-25
1502,1011,3,Great,2024-02-02
495,5827,5,Average,2023-04-16
10398,7514,3,Average,2021-06-07
1563,8190,1,,2022-11-04
1712,1851,1,,2020-01-16
2958,1142,4,Poor,2024-08-23
6840,8899,4,Bad,2022-04-08
5830,4031,4,Bad,2023-06-15
1986,7542,4,Poor,2021-12-09
6113,4077,3,Bad,2022-04-26
9851,4295,4,Bad,2022-07-24
7490,767,4,,2022-10-25
2409,7073,3,Poor,2021-09-04
4464,1101,5,Bad,2024-03-23
19224,9663,4,Bad,2020-04-09
12078,3498,5,Poor,2022-10-13
10014,9887,5,Average,2020-05-31
10817,6652,5,Bad,2022-06-30
9722,1473,4,Great,2023-03-22
17910,7281,3,Average,2020-10-04
13721,5356,2,Bad,2020-11-03
5168,6007,3,Great,2024-03-25
815,9382,4,Bad,2021-05-13
9261,4394,1,Poor,2023-05-26
16245,167,3,Bad,2020-01-19
4997,4937,3,,2022-05-19
13510,3526,5,Excellent,2022-10-05
2656,4600,4,,2024-11-08
7842,5737,1,,2022-09-20
8941,2807,2,Bad,2022-09-23
750,4553,4,Bad,2023-11-28
3484,859,4,Excellent,2023-06-19
13738,9117,3,,2022-08-20
14920,4804,1,,2020-05-14
2449,9881,5,Great,2023-12-27
19725,2233,2,Average,2024-10-09
590,8610,2,Poor,2024-04-26
5124,8907,2,Poor,2023-06-14
19649,2825,4,Great,2020-12-20
468,8315,2,Great,2021-07-27
12795,3309,4,Bad,2022-12-04
17389,6131,5,Bad,2021-09-24
15174,6748,5,Bad,2024-05-26
1199,9643,5,Great,2020-01-16
16274,8253,5,Bad,2024-08-26
1225,5829,4,Average,2023-11-01
10634,2960,5,Average,2021-02-16
3346,4188,3,Excellent,2020-04-05
13207,9090,,Poor,2024-07-05
12094,970,,Excellent,2020-03-03
5113,2579,4,Bad,2020-07-07
15969,5952,,Average,2021-09-02
15199,5114,5,Bad,2023-01-14
19678,788,5,Poor,2020-01-21
1008,6970,1,Excellent,2022-02-01
12787,9212,2,Average,2021-07-29
5173,6971,2,Bad,2024-07-03
7595,1654,5,Bad,2021-04-06
8772,1261,,Great,2024-04-04
19459,3363,2,Average,2024-10-02
11602,5481,3,Great,2022-07-09
18333,4388,4,,2024-07-28
894,8952,3,Average,2020-04-04
19352,3126,4,Average,2024-03-11
18990,6672,4,Great,2023-10-03
1716,4146,5,Average,2020-10-14
17310,6333,4,Average,2020-11-28
1160,6826,1,Poor,2021-09-01
16968,3249,2,,2023-09-13
14821,6864,5,Poor,2022-07-18
329,5376,3,Average,2024-05-20
17003,2238,5,Bad,2022-02-13
7531,5968,5,Great,2024-05-15
2617,1484,4,Average,2023-04-04
7991,5129,3,Great,2023-03-17
17133,7024,4,Bad,2024-09-27
8281,9204,3,Great,2023-03-10
12326,7191,4,Poor,2022-12-16
15317,297,2,Average,2021-08-21
4522,5076,5,Excellent,2023-08-20
5039,1776,2,Poor,2020-07-19
794,11,3,,2021-04-19
1683,7169,3,Great,2024-01-19
11999,3214,2,Excellent,2021-06-16
17482,5243,3,Great,2021-12-04
12170,4540,4,Great,2022-10-23
18300,9092,4,Bad,2020-02-13
13031,5359,2,Great,2022-10-28
18386,6299,5,Bad,2024-11-22
12656,9223,5,,2023-03-02
5153,7640,3,Average,2022-05-07
2818,9673,1,Poor,2022-09-30
2008,7617,3,Excellent,2020-02-21
199,9954,4,Poor,2020-09-06
15843,6760,4,Poor,2023-09-23
11357,8807,5,,2020-01-29
17483,7107,2,Average,2023-04-12
18402,9402,3,Excellent,2022-01-14
10154,4784,5,Poor,2021-11-29
3370,3994,5,,2023-08-01
15985,8488,4,,2020-07-25
7482,6661,4,Poor,2020-09-20
13840,522,3,,2024-07-12
11854,5342,5,Excellent,2022-02-21
8077,7753,2,Poor,2022-01-17
4636,8878,3,Average,2024-06-11
4873,3616,5,Poor,2023-09-20
15372,1621,2,Excellent,2021-03-10
4655,6002,3,Bad,2020-11-09
4868,505,4,Average,2022-10-17
3200,7450,3,Great,2020-06-17
11623,8087,1,Great,2020-09-20
12885,3465,4,Bad,2024-07-22
978,6199,2,Poor,2020-09-12
5954,4744,2,Bad,2024-01-18
14661,7148,3,Great,2021-11-10
18526,8820,4,Great,2024-04-02
18125,7224,2,Excellent,2020-11-14
5680,9143,3,Average,2020-12-21
15946,2803,3,,2022-01-16
2183,9966,3,,2023-05-20
4595,9003,4,,2020-12-21
19735,8248,5,Bad,2020-12-23
2192,8082,,Bad,2020-06-10
13547,3871,4,Poor,2023-12-11
4099,2537,4,Great,2021-03-11
18405,6756,4,,2023-08-28
7423,8179,3,Excellent,2023-04-17
15610,147,2,Excellent,2022-12-01
10891,4291,3,Average,2020-03-20
5151,2337,4,Excellent,2023-05-02
12997,458,3,Average,2020-04-27
3616,8387,,Great,2023-07-07
14341,8487,5,,2020-07-24
7098,6754,4,Average,2024-06-05
7878,2098,5,Great,2020-05-28
18697,7438,5,Bad,2022-10-18
10790,5724,,Average,2021-01-09
15004,158,2,Average,2022-12-14
7020,6811,1,Average,2022-12-09
9288,2626,4,Average,2022-12-10
3442,101,2,Excellent,2023-10-16
103,9511,3,Excellent,2022-06-16
9432,5546,4,,2024-02-24
19701,6975,5,Poor,2020-10-07
5591,871,1,Average,2021-08-27
14370,6199,1,Average,2020-05-24
9819,1698,1,Bad,2021-11-09
10655,697,2,Great,2024-12-02
13128,2416,5,Great,2022-09-28
15224,5293,,Bad,2023-06-19
1861,1617,1,Average,2023-06-11
6727,7063,3,,2022-07-27
17255,3103,1,Bad,2020-04-11
2803,9609,4,Poor,2023-10-18
5222,5529,4,Poor,2020-12-15
2258,4357,5,Average,2024-01-12
11139,668,,Poor,2022-09-06
6365,7797,2,Great,2022-08-18
7548,7687,1,Excellent,2023-03-09
15031,5994,5,Poor,2024-10-22
6276,9080,4,,2022-10-23
19336,5546,2,Average,2023-02-13
2745,2873,3,Poor,2022-02-01
6534,3814,4,Great,2020-02-12
10452,3708,5,Great,2022-07-27
18214,8409,4,Excellent,2021-11-03
15103,4626,4,Great,2021-12-15
9055,2165,5,Bad,2023-08-22
8689,2989,4,Excellent,2020-11-21
12400,8000,5,Great,2023-08-29
4758,290,4,,2022-09-10
17215,5245,1,Average,2021-01-06
14786,163,2,Bad,2021-02-06
774,4990,1,,2023-03-27
14649,7631,4,Excellent,2020-07-26
19506,1564,5,Bad,2022-07-14
14087,12,5,Poor,2023-07-11
11033,4291,4,Excellent,2024-04-12
11154,1290,4,,2023-09-05
17496,868,4,,2022-08-26
3107,1799,4,Great,2022-09-14
10567,5803,4,Excellent,2022-11-18
8107,6420,2,Great,2023-08-10
1930,753,3,Bad,2024-09-15
560,5614,5,Great,2020-11-09
3138,3317,3,Bad,2022-10-28
7827,2413,5,Excellent,2024-11-20
11197,5043,3,,2021-05-08
19724,5068,5,Excellent,2020-02-19
3391,3838,3,Excellent,2024-09-16
13823,9064,3,Excellent,2023-03-18
6023,6761,4,Excellent,2020-07-16
5593,3068,4,Average,2023-08-23
11470,7411,3,Average,2020-08-31
10925,2148,5,,2020-12-29
87,9158,5,Poor,2023-04-17
7879,9975,4,Poor,2023-03-25
10665,2012,,Great,2023-04-06
17693,6209,5,Great,2022-06-13
8196,8753,5,Average,2021-07-07
6024,9283,4,Bad,2022-06-27
1103,996,3,Average,2024-01-21
5529,5467,5,,2021-04-23
2261,5190,4,Poor,2024-11-05
13729,3486,5,,2020-10-26
11884,8101,,Great,2023-02-10
7076,1478,2,Great,2021-05-04
3067,8401,4,Poor,2024-02-21
6627,3887,4,Excellent,2021-06-23
6703,9182,4,Excellent,2022-05-19
17410,4477,4,Bad,2023-02-07
6482,7251,5,Excellent,2023-10-04
16117,7625,3,,2022-12-01
18312,1659,5,Bad,2021-01-23
14480,9454,4,Great,2022-08-16
17324,8538,1,Bad,2020-04-29
3115,4462,4,Great,2024-01-20
16131,4453,1,,2022-01-16
8976,7331,1,Bad,2023-11-08
11739,1770,2,Great,2020-10-11
5893,4674,3,Excellent,2023-02-26
15194,3179,4,Excellent,2022-11-19
19285,8555,4,Great,2023-02-11
15071,1289,4,Bad,2020-11-10
11462,2516,5,,2023-11-12
5065,2737,3,Average,2021-02-14
967,268,5,Average,2021-08-16
3223,6379,5,,2024-01-10
9154,5949,4,Excellent,2023-02-15
2518,9840,4,Excellent,2020-06-14
7789,5927,1,,2021-05-15
12229,6359,5,Excellent,2024-06-27
1111,4552,2,Average,2020-03-22
11464,5398,4,Average,2023-08-14
11562,2650,,,2024-01-15
18617,2387,5,Excellent,2020-02-10
9754,719,3,Poor,2020-05-21
17037,1189,2,Poor,2024-04-29
15180,5161,3,Bad,2024-10-13
3623,5333,4,,2024-04-21
13361,2163,4,,2024-09-05
10614,5581,4,,2020-02-02
8104,3207,4,Excellent,2021-08-25
9870,1369,3,Great,2022-06-25
13297,6177,5,Excellent,2024-10-09
12793,515,1,Great,2024-02-27
12055,2793,4,Average,2023-06-26
17340,5028,3,Excellent,2024-09-13
6050,5109,3,Bad,2021-11-10
19504,8872,5,Average,2020-09-16
3282,4596,5,Great,2020-03-06
13863,9714,4,Average,2021-12-20
8899,5399,1,Great,2023-12-03
13292,3522,3,Bad,2020-11-08
14869,8494,4,Poor,2020-06-30
12713,2887,5,Excellent,2024-04-12
881,1301,4,Bad,2022-02-27
8703,2657,1,Poor,2023-02-05
12184,1475,1,Great,2022-09-07
6885,6399,4,Bad,2021-11-24
7643,9881,,Excellent,2024-04-08
9340,5967,3,Bad,2021-07-04
8522,2155,4,Bad,2023-10-01
9548,3173,4,Average,2021-09-30
13251,4721,5,,2020-09-24
11406,9584,4,,2024-07-30
11847,9920,3,Poor,2020-03-08
6466,4052,3,Poor,2020-07-15
1148,8754,3,Great,2020-03-12
8086,7197,2,Poor,2023-05-06
10700,357,4,Poor,2020-01-22
8703,5215,3,Excellent,2022-02-17
7218,9786,5,Poor,2022-11-23
2476,7310,3,Great,2022-06-13
8125,7147,5,,2020-03-17
13258,9279,4,Average,2022-09-08
19518,4865,4,Great,2024-08-01
2350,6283,5,Poor,2020-10-11
14097,9391,4,,2022-11-03
7447,1516,1,Poor,2021-08-15
12088,5302,3,Excellent,2024-06-25
16357,2678,4,Average,2020-02-21
5140,2786,4,Bad,2023-05-06
19786,497,2,Poor,2023-11-04
11921,7297,5,Average,2022-12-24
13980,5642,4,Great,2024-06-18
11447,1677,3,Average,2020-08-24
8115,669,3,,2024-05-02
5882,1647,3,Great,2024-02-25
9984,5381,4,Poor,2022-09-28
10607,3163,2,Bad,2021-09-13
5340,5799,4,,2022-06-06
19481,4532,3,Great,2020-02-07
2179,2779,2,Excellent,2021-01-22
15879,9305,3,Excellent,2022-02-09
3306,6439,3,Bad,2023-10-29
17796,3114,4,Average,2024-03-22
9507,3615,3,Excellent,2021-11-13
8897,9686,4,,2022-03-04
17965,75,3,Excellent,2024-06-14
17903,388,1,,2021-11-13
18456,5849,4,Bad,2020-03-11
11598,1506,3,Bad,2023-10-24
7256,976,2,Average,2022-11-30
11140,3610,4,Bad,2020-02-03
16817,840,4,Bad,2023-04-23
19299,9387,2,,2021-07-05
16418,6566,5,Average,2024-04-04
13272,5653,2,Average,2022-11-30
14428,6430,5,Average,2020-12-31
4666,6899,3,Great,2023-12-10
4633,7206,4,Excellent,2020-08-29
14459,4221,5,,2020-05-21
13006,4140,,Poor,2022-05-27
14282,9964,4,Great,2023-03-01
4799,3887,5,Great,2020-12-18
9339,4003,3,Great,2023-02-10
11019,666,5,Excellent,2022-08-17
4134,6328,2,Poor,2022-08-15
9883,4072,2,Average,2020-11-07
6871,9599,1,Average,2022-09-07
17973,9515,4,Poor,2024-03-20
19833,403,4,,2022-01-28
6332,6806,4,,2024-03-11
3268,4537,,,2024-04-07
13353,6818,5,Average,2024-02-13
14488,4658,4,Average,2024-07-25
2396,2357,2,Great,2023-11-29
8700,9052,4,Average,2020-05-27
16880,3629,3,Excellent,2021-06-06
1851,7602,5,Average,2020-10-14
17697,9596,3,Excellent,2023-11-22
12952,136,1,Excellent,2023-02-27
7362,362,4,Bad,2024-05-08
1640,3343,,Bad,2020-03-20
14297,2954,2,,2022-01-07
4773,8411,3,Bad,2020-08-15
5987,6610,3,Excellent,2021-10-26
3753,9620,5,Poor,2021-08-17
8049,62,3,Poor,2022-04-26
19413,2022,2,Poor,2023-10-27
7890,5217,,Poor,2021-01-11
14580,1006,1,Poor,2021-10-27
3929,3508,,,2024-11-01
9903,1438,2,Excellent,2020-09-06
5300,7297,5,Bad,2023-01-12
4139,817,4,Excellent,2022-10-12
1121,577,4,Bad,2021-07-04
10804,6903,3,Great,2024-03-26
92,3963,5,Poor,2021-11-17
19820,8541,5,Poor,2021-05-30
11484,6309,4,,2024-03-27
11596,9395,5,Bad,2024-10-04
11682,4150,2,,2021-02-15
15081,319,1,Poor,2024-08-22
8482,4526,1,Bad,2021-12-21
5520,7346,1,,2023-02-26
10613,7764,4,Excellent,2020-07-25
15587,957,3,Average,2024-11-05
10655,6635,,Average,2024-04-11
1734,1750,2,Poor,2024-06-14
1600,2060,1,Average,2024-05-17
14666,5608,2,Poor,2021-02-23
7323,8103,1,,2020-01-13
5906,7829,3,Great,2020-03-14
16327,3756,4,Great,2023-12-17
19615,5086,5,Bad,2024-12-09
17931,6358,4,Bad,2020-11-02
11726,9237,4,Bad,2023-01-09
2146,4969,5,Great,2024-01-03
7941,8660,4,Poor,2022-10-20
4350,743,4,,2020-09-21
1261,445,3,Great,2022-05-20
10846,4816,3,Bad,2020-08-06
9932,2259,4,Great,2021-06-05
4405,9465,2,Excellent,2021-01-09
10765,8299,2,Bad,2024-10-01
15722,8863,1,Great,2022-01-06
5000,6661,5,Poor,2023-09-29
16808,3537,5,Average,2021-05-16
8718,2753,5,Average,2020-08-02
1296,9893,2,,2024-09-23
18797,3678,5,Poor,2023-10-27
1854,2016,3,Average,2024-12-12
3876,5868,5,Excellent,2020-01-24
14262,5149,2,Bad,2020-08-25
7425,3190,4,Average,2022-04-13
9956,4229,5,Average,2020-08-02
8221,158,4,,2024-08-09
784,5739,3,Great,2024-03-21
11485,7826,4,Great,2020-12-20
18237,7589,3,,2023-02-19
17581,1803,5,Great,2023-11-15
17628,5380,5,Great,2020-02-02
3703,2929,4,Average,2022-01-16
7177,7832,3,Average,2024-11-29
6754,7010,5,,2024-10-19
9558,136,1,Average,2020-12-29
11043,4312,1,Average,2022-07-27
13637,6608,3,,2022-12-17
9296,5766,4,Average,2021-04-02
14502,1877,1,Poor,2020-11-29
1573,7663,5,Excellent,2022-10-28
14249,1042,2,,2022-09-05
17383,5324,4,Great,2024-02-27
2621,1903,1,Great,2021-03-25
15667,1537,2,Average,2022-11-16
11228,1529,1,,2024-10-05
5631,3661,5,,2023-09-11
10864,6648,3,Great,2021-01-15
9631,4270,4,Excellent,2023-07-21
15825,8309,3,Poor,2021-04-17
2555,5126,4,Bad,2023-12-18
8585,4372,1,Poor,2022-10-13
5968,3140,4,Great,2023-07-18
6485,5928,5,Average,2023-03-22
10530,8083,4,Bad,2020-08-28
13009,9707,2,Average,2021-04-25
4510,9341,2,Excellent,2020-03-15
6187,812,2,,2024-05-26
14892,8501,4,Poor,2021-12-07
7531,4820,4,Bad,2021-08-21
19764,5638,2,,2024-10-15
10591,3837,5,,2023-10-20
12784,1427,2,Bad,2020-04-06
8672,7454,4,,2024-05-28
8657,199,5,Excellent,2023-05-19
625,2229,4,Poor,2021-03-14
17046,8132,2,Great,2024-01-21
476,8384,2,Bad,2020-03-03
11376,4227,3,Great,2022-11-25
13343,767,4,Great,2021-12-22
8199,1433,4,Poor,2022-04-30
17926,7582,3,Average,2020-07-02
17471,164,3,,2024-01-16
17448,7081,5,,2021-05-01
1953,2809,5,Poor,2020-11-05
13050,9906,5,Great,2020-11-05
13918,2162,4,Average,2023-02-27
11028,9744,2,Great,2020-06-12
15217,3676,5,,2023-02-04
758,9164,5,,2024-07-18
9955,1992,4,Bad,2020-12-25
16379,9886,5,Bad,2023-01-16
19263,828,3,Average,2022-10-04
17879,6505,3,Average,2021-12-08
15965,230,2,Great,2023-07-27
6183,774,2,,2022-12-17
7262,8709,4,Average,2020-09-17
4412,4170,1,Great,2020-05-26
1855,3102,5,Poor,2023-02-01
8125,3339,4,,2024-01-03
307,6787,4,Bad,2024-09-21
16718,3500,4,Great,2022-06-11
14692,9782,3,Great,2023-06-12
19009,3713,2,Bad,2020-07-07
8402,9229,3,Average,2022-07-12
12441,6719,1,Bad,2024-03-03
14036,3952,3,Average,2023-06-19
262,9528,5,,2024-12-10
8194,3942,1,,2024-04-21
18238,3998,3,Excellent,2023-06-11
16069,5740,5,Excellent,2020-11-18
1643,6569,5,Excellent,2020-02-22
5658,1478,3,,2021-08-15
13101,1612,,Excellent,2024-04-10
19273,8144,5,Great,2023-05-30
16282,6774,3,Average,2024-08-09
5191,5718,1,Average,2022-12-29
17557,4620,4,Bad,2022-06-23
6975,2866,3,Average,2024-10-30
6861,9489,4,Poor,2024-03-10
6813,5352,3,,2023-01-29
9759,1696,4,Poor,2020-11-11
8710,4269,4,Great,2021-03-11
11547,6053,,Average,2022-05-04
449,8899,2,,2020-05-22
2575,1817,5,,2024-11-08
3192,7251,5,Great,2021-03-21
11528,9259,3,,2023-03-26
17514,3381,5,Poor,2023-03-12
3207,8421,5,,2022-10-17
5685,1669,5,,2024-03-24
7842,8624,4,Poor,2022-12-17
14245,936,4,Poor,2024-09-22
16700,2046,1,Average,2021-03-10
14211,1816,,Great,2024-02-23
14036,838,2,Great,2021-11-13
8130,908,2,Great,2021-02-23
13441,4736,4,Great,2023-09-29
12827,5892,3,Poor,2023-04-28
9539,8816,3,Great,2020-08-09
1114,6827,4,Excellent,2021-12-03
8178,7860,3,Bad,2020-01-22
10479,9925,5,Great,2024-03-16
14137,1421,4,,2021-06-11
4117,8450,3,Excellent,2023-09-21
11655,8556,4,Poor,2021-06-28
14942,7261,5,,2024-05-07
3734,5588,2,Excellent,2021-05-23
4828,345,4,Average,2021-02-10
13152,676,5,Excellent,2021-08-13
2718,7690,3,Average,2023-01-24
3449,3463,4,,2020-01-12
1526,6706,3,Bad,2021-04-17
2638,4182,5,,2024-05-18
4956,6190,3,Average,2020-12-24
17178,4344,5,Excellent,2021-11-21
15707,7573,5,Bad,2023-03-06
2542,5233,4,Excellent,2023-12-24
1097,9182,4,Average,2021-05-11
15920,1440,3,Great,2024-05-17
254,3043,3,Poor,2020-11-21
19347,8206,5,Average,2023-01-25
12911,1322,1,Poor,2023-07-15
